593441,47.421634,-95,NULL,NULL,NULL,55.863459,-4.280555,"2009-10-30 17:38:18","0011503C90B9",1,6
593510,47.421634,-90,NULL,NULL,NULL,55.863459,-4.280555,"2009-10-30 17:38:18","00223F312660",1,6
593566,47.421634,-94,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","00223FCE3928",1,6
593568,47.421634,-93,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","0018F676A7C9",1,6
593574,47.421634,-92,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","0015F27BF4B7",1,6
593590,47.421634,-89,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","002417AB6857",1,6
593599,47.421634,-88,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","001CDFB4F563",1,6
593601,47.421634,-88,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:19","002127DC625C",1,6
593626,47.421634,-83,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:20","002417803DEF",1,6
593630,47.421634,-77,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:20","00173F406EEC",1,6
593716,47.421634,-86,NULL,NULL,NULL,55.86351,-4.280617,"2009-10-30 17:38:21","001CF061BB4F",1,6
593744,47.421634,-96,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:21","0011090D0039",1,6
593807,47.421634,-91,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:22","0018F6ADF403",1,6
593889,47.421634,-88,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:23","00173FE3F30D",1,6
593896,47.421634,-87,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:23","001F9F121595",1,6
593900,47.421634,-87,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:23","00223F168988",1,6
593987,47.421634,-77,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:23","00223FC2F2C6",1,6
594051,47.421634,-92,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:24","0022694C9ECB",1,6
594055,47.421634,-92,NULL,NULL,NULL,55.863744,-4.281186,"2009-10-30 17:38:24","00197DA0FA16",1,6
594583,162.957953,-96,NULL,NULL,NULL,55.865144,-4.284306,"2009-10-30 17:38:31","0024B2B4A196",1,6
594954,47.421634,-91,NULL,NULL,NULL,55.865891,-4.284051,"2009-10-30 17:38:36","00223F3708EA",1,6
595352,47.421634,-91,NULL,NULL,NULL,55.865805,-4.283912,"2009-10-30 17:38:40","002417841BBD",1,6
598617,47.421634,-95,NULL,NULL,NULL,55.865805,-4.283912,"2009-10-30 17:39:17","0024B2329D26",1,6
604685,115.22221,-91,NULL,NULL,NULL,55.862253,-4.288955,"2009-10-31 21:21:18","7ADDCBEBA6A1",1,6
609191,50,-53,NULL,NULL,NULL,55.865756,-4.283833,"2009-11-07 16:20:55","BE96DDD95C45",1,3
667198,50,-90,NULL,1,"WPA2",55.865682,-4.283769,"2009-11-08 14:42:38","001B632D867D",1,3
927738,50,-57,"BLW-54PM",6,"WEP",55.865763,-4.283839,"2009-11-10 17:04:37","0090CCC319E6",2,3
2801764,47.421634,-94,"flexaccess",6,"None",55.872619,-4.28935,"2009-11-19 21:10:50","002255445500",1,6
2801775,47.421634,-92,NULL,11,"WPA",55.872389,-4.288046,"2009-11-19 21:10:50","000B85734EDD",1,6
2801782,47.421634,-90,"GUvisitor",11,"None",55.872389,-4.288046,"2009-11-19 21:10:50","000B85734EDE",1,6
2801798,47.421634,-90,"BeeZer",11,"WPA2",55.866633,-4.287273,"2009-11-19 21:10:50","0024D2125889",1,3
2801825,47.421634,-97,"rankine-level7",6,"WEP",55.872389,-4.288046,"2009-11-19 21:10:50","00028AA8B941",1,6
2801853,47.421634,-89,NULL,6,"WPA",55.872619,-4.28935,"2009-11-19 21:10:51","002255445502",1,6
2801860,47.421634,-95,"BT Fusion-4261",13,"WPA",55.866633,-4.287273,"2009-11-19 21:10:51","0024564B6ECB",1,3
2801870,47.421634,-92,NULL,6,"WPA",55.872389,-4.288046,"2009-11-19 21:10:51","000B85739E9D",1,6
2801871,47.421634,-83,"flexaccess",11,"None",55.872389,-4.288046,"2009-11-19 21:10:51","000B857363EF",1,6
2801908,47.421634,-92,"WANADOO-B0A5",1,"WPA",55.866633,-4.287273,"2009-11-19 21:10:52","000E9B8EC871",1,3
2801914,47.421634,-92,"belkin54g",11,"None",55.866633,-4.287273,"2009-11-19 21:10:52","0030F1D29E8E",1,3
2801917,47.421634,-90,"flexaccess",11,"None",55.872389,-4.288046,"2009-11-19 21:10:52","000B85734EDF",1,6
2801919,47.421634,-94,"GUvisitor",6,"None",55.872619,-4.28935,"2009-11-19 21:10:52","002255445501",1,6
2801921,47.421634,-86,"GUvisitor",6,"None",55.872619,-4.28935,"2009-11-19 21:10:52","000B8573662E",1,6
2801927,47.421634,-91,NULL,6,"WPA",55.872389,-4.288046,"2009-11-19 21:10:52","000B8573D5ED",1,6
2802298,50,-68,NULL,11,"WEP",55.865433,-4.286498,"2009-11-19 21:11:55","001D7E368766",1,3
2802300,50,-87,"Belkin_G_Plus_MIMO_7BD36A",11,"WPA",55.865433,-4.286498,"2009-11-19 21:11:55","00173F7BD36A",1,3
2802301,50,-92,"BTOpenzone",7,"None",55.865433,-4.286498,"2009-11-19 21:11:55","021D687A7216",1,3
2802303,50,-91,"Schminternet",11,"WEP",55.865433,-4.286498,"2009-11-19 21:11:55","002417AAF643",1,3
2802306,50,-92,"jiang",6,"WPA",55.865433,-4.286498,"2009-11-19 21:11:55","00223FCB9330",1,3
2802309,50,-90,"linksys",11,"None",55.865433,-4.286498,"2009-11-19 21:11:55","0016B64164CE",1,3
2802313,50,-82,"Geographics",1,"WEP",55.865433,-4.286498,"2009-11-19 21:11:55","0004ED9DA01B",1,3
2802315,50,-83,"Peter-PC-Wireless",2,"WPA2",55.865433,-4.286498,"2009-11-19 21:11:55","00223F8CBE3C",1,3
4229841,50,-90,"faye",6,"WPA",55.865433,-4.286498,"2009-11-24 16:21:32","00223F16AEF6",1,3
4229843,50,-85,"TalkTalkf4eb4",1,"WPA",55.865433,-4.286498,"2009-11-24 16:21:32","002163CEEA60",1,3
4663582,102.715841,-89,"Lily Allen Production",5,"WPA2",55.862256,-4.288968,"2009-11-25 20:24:19","002275B2EF14",1,5
4663587,102.715841,-91,"secc",1,"None",55.862256,-4.288968,"2009-11-25 20:24:19","001319F26B10",1,5
8729858,47.421634,-85,"O2wireless Flat 2/1",11,"WEP",55.865596,-4.280417,"2009-12-05 22:20:35","00241796CA05",1,3
8729861,9.112092,-89,"Ibrox",6,"WPA2",55.868398,-4.269251,"2009-12-05 22:20:35","001CDF425791",1,3
8729865,47.421634,-75,"SKY01367",1,"WPA",55.865627,-4.284192,"2009-12-05 22:20:35","001E74AB0558",1,3
8729869,17.068495,-71,"khalid",6,"WPA",55.865099,-4.277829,"2009-12-05 22:20:35","0026F2012B4E",1,3
8729877,47.421634,-95,"PARTYBOY",6,"WPA",55.865736,-4.280671,"2009-12-05 22:20:35","00223F797DEC",1,3
8729878,47.421634,-81,"BT Fusion-2100",1,"WPA",55.865627,-4.284192,"2009-12-05 22:20:35","002351871B33",1,3
8729882,17.068495,-92,"BTBusinessHub-401",13,"WEP",55.865099,-4.277829,"2009-12-05 22:20:35","001AC4CB5DA1",1,3
8729888,17.068495,-67,"Default_WLAN",1,"None",55.864994,-4.280301,"2009-12-05 22:20:36","00064F4A2513",1,3
8729896,17.068495,-79,"Mack99",11,"WPA",55.868984,-4.268902,"2009-12-05 22:20:36","001E2A5F3C5E",1,3
8729900,47.421634,-68,"SSNWAP",1,"None",55.865627,-4.284192,"2009-12-05 22:20:36","001B2FAEF97C",1,3
8729902,9.112092,-90,"SKY71201",11,"WPA",55.868398,-4.269251,"2009-12-05 22:20:36","0024B2430F64",1,3
8729907,47.421634,-79,"BT Fusion-7301",13,"WPA",55.865627,-4.284192,"2009-12-05 22:20:36","00217CA745D3",1,3
8729912,47.421634,-90,"cazandrosiesfunhouse",6,"WPA",55.865627,-4.284192,"2009-12-05 22:20:36","0024B2B5F738",1,3
8729917,17.068495,-85,"Keyla Michelle",11,"WEP",55.865685,-4.281495,"2009-12-05 22:20:36","00173FDE8593",1,3
8729920,47.421634,-87,NULL,11,"WPA2",55.865736,-4.280671,"2009-12-05 22:20:36","00212973D712",1,3
8729932,47.421634,-75,"webbo",11,"WPA2",55.865627,-4.284192,"2009-12-05 22:20:36","001B2F74AA62",2,3
8729939,17.068495,-83,"BT Fusion-6076",8,"WPA",55.864998,-4.279646,"2009-12-05 22:20:36","001B5B248A1B",1,3
8729940,47.421634,-85,"BeBox",1,"WPA2",55.865596,-4.280417,"2009-12-05 22:20:36","001D680AEDE5",1,3
8729946,47.421634,-82,"12345678zzz",11,"WEP",55.865627,-4.284192,"2009-12-05 22:20:36","00184D3C0430",1,3
8729950,47.421634,-78,"O2wireless451565",1,"WPA2",55.865736,-4.280671,"2009-12-05 22:20:36","0024D21244CE",1,3
8729956,17.068495,-59,"granville1",6,"WPA",55.864998,-4.279646,"2009-12-05 22:20:36","0024D22EFD10",2,3
8729961,47.421634,-94,"McLovin",1,"WPA",55.865541,-4.270983,"2009-12-05 22:20:36","0024B2909526",2,3
8729964,17.068495,-71,"independance",9,"WEP",55.864994,-4.280301,"2009-12-05 22:20:36","0021632E5DD9",1,3
8729971,47.421634,-85,"tcerp1",9,"WPA2",55.865627,-4.284192,"2009-12-05 22:20:37","000FB59D8230",1,3
8729974,17.068495,-91,"BTHomeHub-7B71",7,"WEP",55.865685,-4.281495,"2009-12-05 22:20:37","001D6881AED3",1,3
8729986,47.421634,-86,"belkin54g",13,"WPA2",55.865736,-4.280671,"2009-12-05 22:20:37","00173FE6433D",1,3
8729991,47.421634,-80,"PE1A",7,"WPA",55.865451,-4.28389,"2009-12-05 22:20:37","002163E2B220",1,3
8729996,17.068495,-79,"O2wirelessBDE859",1,"WEP",55.865052,-4.27879,"2009-12-05 22:20:37","001F9F14621D",1,3
8729998,17.068495,-77,"O2wireless463174",6,"WEP",55.864994,-4.280301,"2009-12-05 22:20:37","001F9F151A7F",1,3
8730000,17.068495,-90,"BTBusinessHub-229",1,"WEP",55.865115,-4.275921,"2009-12-05 22:20:37","0022A4170F39",2,3
8730001,47.421634,-91,"ShantyShack",6,"WPA",55.865244,-4.280466,"2009-12-05 22:20:37","00223F3107D6",1,3
8730002,17.068495,-83,"lamar",6,"WPA",55.865114,-4.276882,"2009-12-05 22:20:37","0024B2C59B22",1,3
8730003,47.421634,-86,"Whorehouse",11,"WEP",55.865627,-4.284192,"2009-12-05 22:20:37","001E2A112D66",2,3
8730004,47.421634,-80,"NewcrossPB",11,"WEP",55.865627,-4.284192,"2009-12-05 22:20:37","001E2AECCD2E",1,3
8730011,17.068495,-86,"Tobin",6,"WPA",55.864998,-4.279646,"2009-12-05 22:20:37","0024B2B4A4F8",1,3
8730026,17.068495,-77,"iGuzzini",11,"WPA",55.865099,-4.277829,"2009-12-05 22:20:37","001CDF139133",2,3
8730037,17.068495,-93,"BT Fusion-3401",8,"WPA",55.865589,-4.282348,"2009-12-05 22:20:37","00217C25EAFB",1,3
8730040,17.068495,-92,"Thomson4FEFE4",6,"WPA2",55.865589,-4.282348,"2009-12-05 22:20:37","0024173A4641",1,3
8730042,47.421634,-88,"JohnLaingWiFi",1,"WPA",55.865604,-4.270953,"2009-12-05 22:20:37","001E2A1CBF66",1,3
8730043,17.068495,-87,"SKY71643",11,"WPA",55.864994,-4.280301,"2009-12-05 22:20:37","001B2F9C71E4",1,3
8730050,17.068495,-84,"StruanTwo",8,"WPA",55.864998,-4.279646,"2009-12-05 22:20:37","001B5B248A19",1,3
8730054,17.068495,-92,"BTBusinessHub-401",8,"WEP",55.865589,-4.282348,"2009-12-05 22:20:37","00217C25EAF9",1,3
8730058,47.421634,-81,"newcross",11,"WPA",55.865627,-4.284192,"2009-12-05 22:20:38","061E2AECCD2E",1,3
8730061,17.068495,-83,"Tiscali14C6BB",1,"WPA2",55.864994,-4.280301,"2009-12-05 22:20:38","00210414C6BB",1,3
8730067,47.421634,-83,"HS",7,"WEP",55.865604,-4.270953,"2009-12-05 22:20:38","0040F4F441D6",1,3
8730069,47.421634,-76,"casa",9,"WPA",55.865627,-4.284192,"2009-12-05 22:20:38","000FB38A4FCF",1,3
8730079,47.421634,-87,"O2wireless766C37",6,"WEP",55.865596,-4.280417,"2009-12-05 22:20:38","0018F67152EB",1,3
8730090,47.421634,-80,"BTOpenzone",1,"None",55.865627,-4.284192,"2009-12-05 22:20:38","002351871B34",1,3
8730091,17.068495,-88,"BT Fusion-7229",1,"WPA",55.865115,-4.275921,"2009-12-05 22:20:38","0022A4170F3B",2,3
8730092,17.068495,-93,"NETGEAR",6,"WPA",55.864998,-4.279646,"2009-12-05 22:20:38","00184D86D9E4",1,3
8730098,47.421634,-79,"BTBusinessHub-301",13,"WEP",55.865627,-4.284192,"2009-12-05 22:20:38","00217CA745D1",1,3
17101493,17.068495,-86,"Stone",1,"WPA2",55.865558,-4.284057,"2009-12-21 19:27:35","001F9FCD7E45",1,3
17101500,17.068495,-93,"BTBusinessHub-531",6,"WEP",55.864903,-4.280084,"2009-12-21 19:27:36","001FB3AF9C61",1,3
17101504,17.068495,-69,"ALJOUF",6,"WPA",55.865065,-4.277308,"2009-12-21 19:27:36","00223FC316DA",1,3
17101515,17.068495,-77,"Livebox-B880",1,"WPA",55.865784,-4.28063,"2009-12-21 19:27:36","0016CF3FBC72",1,3
17101521,17.068495,-81,"happybox",11,"WPA",55.865977,-4.283917,"2009-12-21 19:27:36","00184D5DA4D4",1,3
17101524,17.068495,-94,"O2wireless650432",11,"WEP",55.865798,-4.280475,"2009-12-21 19:27:36","001F9F75A04F",1,3
17101529,17.068495,-83,"PHILIPS_637293",6,"WPA2",55.865798,-4.280475,"2009-12-21 19:27:36","001D19637295",1,3
17101535,17.068495,-96,"BT Fusion-0295",1,"WPA",55.865624,-4.282637,"2009-12-21 19:27:37","00217C85AC43",1,3
17101541,17.068495,-85,"O2wireless065386",1,"WEP",55.865167,-4.271476,"2009-12-21 19:27:37","0024177FACBD",1,3
17101542,17.068495,-92,"BTBusinessHub-943",7,"WEP",55.865114,-4.280296,"2009-12-21 19:27:37","001AC4CCC951",1,3
17101552,17.068495,-82,"Apple Network e233ff",9,"WEP",55.866066,-4.283881,"2009-12-21 19:27:37","0017F2E233FF",1,3
17101558,17.068495,-91,"BTHomeHub2-6W4F",7,"WPA2",55.863437,-4.270981,"2009-12-21 19:27:37","00234EB69D7F",1,3
17101562,17.068495,-94,"O2wireless920281",6,"WEP",55.866066,-4.283881,"2009-12-21 19:27:37","0024173DF6B5",1,3
17101563,17.068495,-91,"StewartGordon26",11,"WPA2",55.865784,-4.28063,"2009-12-21 19:27:37","001B2F72A896",1,3
17101571,17.068495,-93,"airnet",8,"WEP",55.865558,-4.284057,"2009-12-21 19:27:37","001CF014764E",1,3
17101579,17.068495,-92,"spectrum",11,"None",55.865013,-4.273061,"2009-12-21 19:27:37","000352DFDAA1",1,3
17101583,17.068495,-92,"O2wireless375785",1,"WEP",55.866066,-4.283881,"2009-12-21 19:27:37","001F9F43924D",2,3
17101590,47.421634,-84,"elaine",6,"WEP",55.865362,-4.27233,"2009-12-21 19:27:38","001B2F3DECA8",2,3
17101601,47.421634,-95,"ZyXEL",6,"None",55.861886,-4.270629,"2009-12-21 19:27:38","0019CB5754D8",1,3
17101608,17.068495,-88,"SKY66728",11,"WPA",55.866066,-4.283881,"2009-12-21 19:27:38","0024B2472644",2,3
17101610,17.068495,-95,"BT Fusion-6039",6,"WPA",55.865558,-4.284057,"2009-12-21 19:27:38","00217C842243",1,3
17101612,17.068495,-86,"Tiscali13CF81",6,"WPA2",55.865784,-4.28063,"2009-12-21 19:27:38","00210413CF81",1,3
17101614,17.068495,-75,"BTFON",7,"None",55.86574,-4.28109,"2009-12-21 19:27:38","0225562E2089",1,3
17101616,17.068495,-94,"Home",1,"WPA",55.862786,-4.270666,"2009-12-21 19:27:38","00223F33E846",1,3
17101618,17.068495,-94,"Sandyford",1,"None",55.866066,-4.283881,"2009-12-21 19:27:38","001E2A11352C",2,3
17101619,17.068495,-89,NULL,6,"WEP",55.865784,-4.28063,"2009-12-21 19:27:38","000F665703E6",1,3
17101620,17.068495,-91,"O2wireless464250",1,"WEP",55.865798,-4.280475,"2009-12-21 19:27:38","002417AA95BD",1,3
17101623,17.068495,-91,"Vikki & Ryan",6,"WEP",55.865565,-4.283337,"2009-12-21 19:27:38","001F33B77F00",1,3
17101626,17.068495,-75,"JerryJackson",6,"WPA",55.86574,-4.28109,"2009-12-21 19:27:38","00223F37022A",1,3
17101636,17.068495,-78,"sumit",6,"WPA",55.864903,-4.280084,"2009-12-21 19:27:38","00223F782E86",1,3
17101641,17.068495,-90,"2WIRE954",6,"WEP",55.865092,-4.276751,"2009-12-21 19:27:39","00149562F041",1,3
17101642,17.068495,-73,"SKY63815",6,"WPA",55.864946,-4.280264,"2009-12-21 19:27:39","001E74A3F948",1,3
17101643,17.068495,-90,"belkin54g",11,"WEP",55.864946,-4.280264,"2009-12-21 19:27:39","0030F1DA7134",1,3
17101651,9.112092,-95,"BTHomeHub2-CRZJ",1,"WPA2",55.864915,-4.279873,"2009-12-21 19:27:39","002269343BDA",1,3
